rally_uid,sex,match,numberGame,rally_id,strikeNumber,scoreSelf,scoreOther,serverGetPoint,gamePlayerId,gamePlayerOtherId,strikeId,handId,strengthId,spinId,pointId,actionId,positionId,prev_actionId,next_actionId,prev_pointId,next_pointId,prev_spinId,next_spinId,prev_positionId,next_positionId,prev_handId,next_handId,prev_strengthId,next_strengthId,prev_strikeId,next_strikeId,has_next,target_serverGetPoint,score_diff,score_total,lead_state,is_close_score,is_deuce_like,is_game_point_self,is_game_point_other,strike_parity,serve_receive_phase,stage_bucket,action_group,action_spin_combo,action_point_combo,hand_action_combo,action_bigram,spin_bigram,action_changed,point_changed,spin_changed,position_changed,hand_changed,prefix_attack_count,prefix_control_count,prefix_defense_count,prefix_serve_count,prefix_unique_action_count,same_action_run_len,same_action_run_bucket
8520,1,176,4,15,3,7,7,0,56,29,4,2,2,1,0,1,0,1,,9,,1,,1,,2,,2,,2,,False,0,0,14,0,1,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,2|1,1->1,1->1,0,1,0,1,0,2,0,0,1,2,2,2
8521,1,176,4,16,3,7,8,0,56,29,4,2,3,1,0,1,0,11,,9,,2,,1,,2,,2,,2,,False,0,-1,15,-1,1,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,2|1,11->1,2->1,1,1,1,1,0,1,1,0,1,3,1,1
8522,1,176,4,17,4,7,9,1,56,29,4,2,2,5,0,10,0,5,,9,,1,,0,,2,,3,,4,,False,1,-2,16,-1,0,0,0,0,0,rally,3_4_early,Control,10|5,10|0,2|10,5->10,1->5,1,1,1,0,0,2,1,0,1,4,1,1
8524,1,176,4,19,8,10,8,1,29,56,4,1,3,1,0,5,0,1,,7,,1,,0,,2,,3,,4,,False,1,2,18,1,0,0,1,0,0,rally,5_8_mid,Attack,5|1,5|0,1|5,1->5,1->1,1,1,0,0,1,5,0,2,1,4,1,1
8525,1,176,4,20,5,9,10,0,56,29,4,1,3,1,0,1,0,13,,7,,1,,0,,2,,3,,4,,False,0,-1,19,-1,1,0,0,1,1,rally,5_8_mid,Attack,1|1,1|0,1|1,13->1,1->1,1,1,0,0,1,2,1,1,1,5,1,1
8526,2,177,1,1,4,0,0,1,39,143,4,2,3,1,0,1,0,10,,2,,2,,0,,1,,2,,4,,False,1,0,0,0,1,0,0,0,0,rally,3_4_early,Attack,1|1,1|0,2|1,10->1,2->1,1,1,1,0,1,1,2,0,0,3,1,1
8527,2,177,1,2,3,1,0,0,143,39,4,1,2,1,0,1,0,10,,4,,3,,0,,1,,2,,2,,False,0,1,1,1,1,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,1|1,10->1,3->1,1,1,1,0,0,1,1,0,0,3,1,1
8528,2,177,1,3,5,1,1,0,39,143,4,1,1,3,0,10,0,13,,2,,3,,0,,2,,2,,4,,False,0,0,2,0,1,0,0,0,1,rally,5_8_mid,Control,10|3,10|0,1|10,13->10,3->3,1,1,0,0,1,1,2,1,0,4,1,1
8529,2,177,1,4,16,2,1,1,143,39,4,1,2,3,0,13,0,13,,4,,3,,0,,2,,3,,4,,False,1,1,3,1,1,0,0,0,0,rally,9plus_late,Defense,13|3,13|0,1|13,13->13,3->3,0,1,0,0,1,7,1,7,0,6,2,2
8530,2,177,1,5,5,2,2,0,143,39,4,1,3,1,0,2,0,1,,7,,1,,0,,2,,2,,4,,False,0,0,4,0,1,0,0,0,1,rally,5_8_mid,Attack,2|1,2|0,1|2,1->2,1->1,1,1,0,0,1,2,2,0,0,4,1,1
8531,2,177,1,6,4,3,2,1,39,143,4,2,3,1,0,1,0,10,,6,,2,,0,,1,,2,,4,,False,1,1,5,1,1,0,0,0,0,rally,3_4_early,Attack,1|1,1|0,2|1,10->1,2->1,1,1,1,0,1,1,2,0,0,3,1,1
8532,2,177,1,7,6,3,3,1,143,39,4,0,0,0,0,0,0,1,,1,,1,,0,,1,,2,,4,,False,1,0,6,0,1,0,0,0,0,rally,5_8_mid,Zero,0|0,0|0,0|0,1->0,1->0,1,1,1,0,1,2,1,1,0,4,1,1
8533,2,177,1,8,2,3,4,1,143,39,2,2,2,2,0,10,0,0,,2,,5,,0,,1,,2,,1,,False,1,-1,7,-1,1,0,0,0,0,receive,2_receive,Control,10|2,10|0,2|10,0->10,5->2,1,1,1,0,1,0,1,0,0,2,1,1
8534,2,177,1,9,2,5,3,1,39,143,2,1,2,1,0,1,0,0,,5,,5,,0,,1,,2,,1,,False,1,2,8,1,0,0,0,0,0,receive,2_receive,Attack,1|1,1|0,1|1,0->1,5->1,1,1,1,0,0,1,0,0,0,2,1,1
8535,2,177,1,10,4,5,4,1,39,143,4,0,0,0,0,0,0,1,,4,,1,,0,,1,,2,,4,,False,1,1,9,1,1,0,0,0,0,rally,3_4_early,Zero,0|0,0|0,0|0,1->0,1->0,1,1,1,0,1,1,1,0,0,3,1,1
8536,2,177,1,11,5,5,5,0,39,143,4,0,0,0,0,0,0,2,,7,,1,,0,,1,,3,,4,,False,0,0,10,0,1,0,0,0,1,rally,5_8_mid,Zero,0|0,0|0,0|0,2->0,1->0,1,1,1,0,1,2,1,0,0,4,1,1
8537,2,177,1,12,2,6,5,1,143,39,2,1,2,2,0,10,0,0,,1,,5,,0,,1,,2,,1,,False,1,1,11,1,1,0,0,0,0,receive,2_receive,Control,10|2,10|0,1|10,0->10,5->2,1,1,1,0,0,0,1,0,0,2,1,1
8538,2,177,1,13,2,6,6,1,39,143,2,1,2,1,0,1,0,0,,5,,5,,0,,1,,2,,1,,False,1,0,12,0,1,0,0,0,0,receive,2_receive,Attack,1|1,1|0,1|1,0->1,5->1,1,1,1,0,0,1,0,0,0,2,1,1
8539,2,177,1,14,4,6,7,1,39,143,4,1,2,3,0,13,0,1,,7,,1,,0,,1,,2,,4,,False,1,-1,13,-1,1,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,1|13,1->13,1->3,1,1,1,0,0,1,1,1,0,4,1,1
8540,2,177,1,15,2,8,6,1,143,39,2,1,2,2,0,10,0,0,,1,,5,,0,,1,,2,,1,,False,1,2,14,1,0,0,0,0,0,receive,2_receive,Control,10|2,10|0,1|10,0->10,5->2,1,1,1,0,0,0,1,0,0,2,1,1
8541,2,177,1,16,10,8,7,1,143,39,4,0,0,0,0,0,0,2,,8,,1,,0,,2,,2,,4,,False,1,1,15,1,1,0,0,0,0,rally,9plus_late,Zero,0|0,0|0,0|0,2->0,1->0,1,1,1,0,1,5,1,2,0,5,1,1
8542,2,177,1,17,4,8,8,1,39,143,4,2,2,3,0,13,0,1,,8,,1,,0,,2,,3,,4,,False,1,0,16,0,1,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,0,1,1,1,0,4,1,1
8543,2,177,1,18,3,9,8,0,143,39,4,1,2,1,0,1,0,10,,4,,3,,0,,1,,2,,2,,False,0,1,17,1,1,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,1|1,10->1,3->1,1,1,1,0,0,1,1,0,0,3,1,1
8544,2,177,1,19,7,9,9,0,39,143,4,1,2,1,0,1,0,13,,8,,3,,0,,2,,2,,4,,False,0,0,18,0,1,0,0,0,1,rally,5_8_mid,Attack,1|1,1|0,1|1,13->1,3->1,1,1,1,0,1,3,1,2,0,4,1,1
8545,2,177,1,20,3,9,10,0,39,143,4,1,3,1,0,5,0,10,,5,,3,,0,,1,,2,,2,,False,0,-1,19,-1,1,0,0,1,1,rally,3_4_early,Attack,5|1,5|0,1|5,10->5,3->1,1,1,1,0,0,1,1,0,0,3,1,1
8546,2,177,2,1,4,0,0,1,143,39,4,0,0,0,0,0,0,5,,4,,1,,0,,1,,2,,4,,False,1,0,0,0,1,0,0,0,0,rally,3_4_early,Zero,0|0,0|0,0|0,5->0,1->0,1,1,1,0,1,1,1,0,0,3,1,1
8547,2,177,2,2,3,1,0,0,39,143,4,2,2,1,0,1,0,10,,9,,2,,0,,1,,2,,2,,False,0,1,1,1,1,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,2|1,10->1,2->1,1,1,1,0,1,1,1,0,0,3,1,1
8548,2,177,2,3,4,1,1,1,39,143,4,1,2,1,0,2,0,2,,7,,1,,0,,1,,2,,4,,False,1,0,2,0,1,0,0,0,0,rally,3_4_early,Attack,2|1,2|0,1|2,2->2,1->1,0,1,0,0,0,3,0,0,0,3,2,2
8549,2,177,2,4,6,1,2,1,39,143,4,2,2,1,0,2,0,6,,9,,3,,0,,2,,2,,4,,False,1,-1,3,-1,1,0,0,0,0,rally,5_8_mid,Attack,2|1,2|0,2|2,6->2,3->1,1,1,1,0,0,3,1,1,0,6,1,1
8550,2,177,2,5,3,1,3,0,39,143,4,2,2,2,0,10,0,10,,6,,2,,0,,2,,2,,2,,False,0,-2,4,-1,0,0,0,0,1,rally,3_4_early,Control,10|2,10|0,2|10,10->10,2->2,0,1,0,0,0,0,2,0,0,2,2,2
8551,2,177,2,6,4,4,1,1,143,39,4,0,0,0,0,0,0,1,,5,,1,,0,,2,,2,,4,,False,1,3,5,1,0,0,0,0,0,rally,3_4_early,Zero,0|0,0|0,0|0,1->0,1->0,1,1,1,0,1,1,1,0,0,3,1,1
8552,2,177,2,7,3,4,2,0,143,39,4,2,2,3,0,13,0,1,,6,,1,,0,,1,,3,,2,,False,0,2,6,1,0,0,0,0,1,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,1,0,1,0,3,1,1
8553,2,177,2,8,6,3,4,1,39,143,4,0,0,0,0,0,0,13,,6,,3,,0,,2,,2,,4,,False,1,-1,7,-1,1,0,0,0,0,rally,5_8_mid,Zero,0|0,0|0,0|0,13->0,3->0,1,1,1,0,1,1,2,1,0,4,1,1
8554,2,177,2,9,3,3,5,0,39,143,4,2,2,3,0,13,0,1,,5,,1,,0,,1,,1,,2,,False,0,-2,8,-1,0,0,0,0,1,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,1,0,1,0,3,1,1
8555,2,177,2,10,6,6,3,1,143,39,4,1,2,1,0,2,0,1,,5,,1,,0,,2,,2,,4,,False,1,3,9,1,0,0,0,0,0,rally,5_8_mid,Attack,2|1,2|0,1|2,1->2,1->1,1,1,0,0,1,3,1,1,0,5,1,1
8556,2,177,2,11,4,4,6,1,39,143,4,0,0,0,0,0,0,3,,3,,3,,0,,1,,3,,4,,False,1,-2,10,-1,0,0,0,0,0,rally,3_4_early,Zero,0|0,0|0,0|0,3->0,3->0,1,1,1,0,1,1,1,0,0,3,1,1
8557,2,177,2,12,3,7,4,0,143,39,4,2,3,1,0,2,0,7,,6,,1,,0,,1,,2,,2,,False,0,3,11,1,0,0,0,0,1,rally,3_4_early,Attack,2|1,2|0,2|2,7->2,1->1,1,1,0,0,1,2,0,0,0,3,1,1
8558,2,177,2,13,3,5,7,0,39,143,4,2,2,1,0,1,0,10,,5,,2,,0,,1,,2,,2,,False,0,-2,12,-1,0,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,2|1,10->1,2->1,1,1,1,0,1,1,1,0,0,3,1,1
8559,2,177,2,14,5,5,8,0,39,143,4,1,3,1,0,1,0,13,,7,,3,,0,,2,,2,,4,,False,0,-3,13,-1,0,0,0,0,1,rally,5_8_mid,Attack,1|1,1|0,1|1,13->1,3->1,1,1,1,0,1,2,1,1,0,4,1,1
8560,2,177,2,15,3,9,5,0,143,39,4,2,2,3,0,13,0,4,,6,,1,,0,,2,,2,,2,,False,0,4,14,1,0,0,0,0,1,rally,3_4_early,Defense,13|3,13|0,2|13,4->13,1->3,1,1,1,0,0,1,0,1,0,3,1,1
8561,2,177,2,16,2,6,9,1,39,143,2,2,2,2,0,10,0,0,,6,,5,,0,,1,,2,,1,,False,1,-3,15,-1,0,0,0,0,0,receive,2_receive,Control,10|2,10|0,2|10,0->10,5->2,1,1,1,0,1,0,1,0,0,2,1,1
8562,2,177,2,17,4,10,6,1,143,39,4,1,3,1,0,2,0,1,,7,,1,,0,,1,,2,,4,,False,1,4,16,1,0,0,1,0,0,rally,3_4_early,Attack,2|1,2|0,1|2,1->2,1->1,1,1,0,0,0,2,1,0,0,4,1,1
8563,2,177,2,18,4,10,7,1,143,39,4,2,2,3,0,13,0,1,,9,,1,,0,,2,,2,,4,,False,1,3,17,1,0,0,1,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,0,1,1,1,0,4,1,1
8564,2,177,2,19,4,8,10,1,39,143,4,2,2,3,0,13,0,1,,5,,1,,0,,1,,2,,4,,False,1,-2,18,-1,0,0,0,1,0,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,1,1,1,0,4,1,1
8565,2,177,3,1,7,0,0,0,143,39,4,0,0,0,0,0,0,1,,4,,1,,0,,2,,3,,4,,False,0,0,0,0,1,0,0,0,1,rally,5_8_mid,Zero,0|0,0|0,0|0,1->0,1->0,1,1,1,0,1,1,4,0,0,4,1,1
8566,2,177,3,2,5,0,1,0,143,39,4,1,3,1,0,2,0,2,,7,,1,,0,,1,,3,,4,,False,0,-1,1,-1,1,0,0,0,1,rally,5_8_mid,Attack,2|1,2|0,1|2,2->2,1->1,0,1,0,0,0,4,0,0,0,3,3,3
8567,2,177,3,3,15,2,0,0,39,143,4,2,2,3,0,14,0,3,,9,,1,,0,,1,,3,,4,,False,0,2,2,1,0,0,0,0,1,rally,9plus_late,Defense,14|3,14|0,2|14,3->14,1->3,1,1,1,0,1,8,1,5,0,7,1,1
8568,2,177,3,4,7,2,1,0,39,143,4,2,2,3,0,13,0,2,,9,,1,,0,,1,,3,,4,,False,0,1,3,1,1,0,0,0,1,rally,5_8_mid,Defense,13|3,13|0,2|13,2->13,1->3,1,1,1,0,1,3,1,2,0,6,1,1
8569,2,177,3,5,2,2,2,1,39,143,2,1,0,2,0,10,0,0,,2,,5,,0,,1,,2,,1,,False,1,0,4,0,1,0,0,0,0,receive,2_receive,Control,10|2,10|0,1|10,0->10,5->2,1,1,1,0,0,0,1,0,0,2,1,1
8570,2,177,3,6,2,2,3,1,39,143,2,1,0,2,0,10,0,0,,2,,5,,0,,1,,2,,1,,False,1,-1,5,-1,1,0,0,0,0,receive,2_receive,Control,10|2,10|0,1|10,0->10,5->2,1,1,1,0,0,0,1,0,0,2,1,1
8571,2,177,3,7,2,4,2,1,143,39,2,1,2,3,0,10,0,0,,4,,4,,0,,1,,2,,1,,False,1,2,6,1,0,0,0,0,0,receive,2_receive,Control,10|3,10|0,1|10,0->10,4->3,1,1,1,0,0,0,1,0,0,2,1,1
8572,2,177,3,8,4,4,3,1,143,39,4,0,0,0,0,0,0,5,,6,,1,,0,,1,,3,,4,,False,1,1,7,1,1,0,0,0,0,rally,3_4_early,Zero,0|0,0|0,0|0,5->0,1->0,1,1,1,0,1,2,0,0,0,3,1,1
8573,2,177,3,9,8,4,4,1,39,143,4,1,2,3,0,13,0,1,,7,,1,,0,,2,,3,,4,,False,1,0,8,0,1,0,0,0,0,rally,5_8_mid,Defense,13|3,13|0,1|13,1->13,1->3,1,1,1,0,1,3,1,3,0,4,1,1
8574,2,177,3,10,7,5,4,0,143,39,4,1,3,1,0,1,0,1,,7,,1,,0,,1,,3,,4,,False,0,1,9,1,1,0,0,0,1,rally,5_8_mid,Attack,1|1,1|0,1|1,1->1,1->1,0,1,0,0,0,4,1,1,0,5,2,2
8575,2,177,3,11,5,5,5,0,39,143,4,1,2,3,0,13,0,13,,7,,3,,0,,2,,2,,4,,False,0,0,10,0,1,0,0,0,1,rally,5_8_mid,Defense,13|3,13|0,1|13,13->13,3->3,0,1,0,0,1,1,1,2,0,4,2,2
8576,2,177,3,12,4,6,5,1,143,39,4,1,2,3,0,13,0,5,,7,,1,,0,,2,,3,,4,,False,1,1,11,1,1,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,1|13,5->13,1->3,1,1,1,0,1,1,1,1,0,4,1,1
8577,2,177,3,13,5,6,6,0,143,39,4,1,2,3,0,13,0,2,,7,,1,,0,,1,,3,,4,,False,0,0,12,0,1,0,0,0,1,rally,5_8_mid,Defense,13|3,13|0,1|13,2->13,1->3,1,1,1,0,0,2,1,1,0,5,1,1
8578,2,177,3,14,4,7,6,1,39,143,4,0,0,0,0,0,0,2,,9,,1,,0,,1,,3,,4,,False,1,1,13,1,1,0,0,0,0,rally,3_4_early,Zero,0|0,0|0,0|0,2->0,1->0,1,1,1,0,1,2,0,0,0,3,1,1
8579,2,177,3,15,7,7,7,0,39,143,4,0,0,0,0,0,0,3,,6,,1,,0,,1,,3,,4,,False,0,0,14,0,1,0,0,0,1,rally,5_8_mid,Zero,0|0,0|0,0|0,3->0,1->0,1,1,1,0,1,2,2,1,0,5,1,1
8580,2,177,3,16,6,8,7,1,143,39,4,1,2,3,0,13,0,6,,4,,1,,0,,2,,3,,4,,False,1,1,15,1,1,0,0,0,0,rally,5_8_mid,Defense,13|3,13|0,1|13,6->13,1->3,1,1,1,0,1,2,1,2,0,5,1,1
8581,2,177,3,17,4,8,8,1,39,143,4,2,2,3,0,13,0,1,,6,,1,,0,,1,,2,,4,,False,1,0,16,0,1,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,1,1,1,0,4,1,1
8582,2,177,3,18,9,9,8,0,143,39,4,2,2,3,0,13,0,1,,9,,1,,0,,1,,3,,4,,False,0,1,17,1,1,0,0,0,1,rally,9plus_late,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,6,0,2,0,5,1,1
8583,2,177,3,19,6,9,9,1,143,39,4,2,2,3,0,13,0,7,,9,,1,,0,,1,,3,,4,,False,1,0,18,0,1,0,0,0,0,rally,5_8_mid,Defense,13|3,13|0,2|13,7->13,1->3,1,1,1,0,1,1,3,1,0,4,1,1
8584,2,177,3,20,3,10,9,0,39,143,4,1,3,1,0,5,0,10,,3,,3,,0,,2,,2,,2,,False,0,1,19,1,1,0,1,0,1,rally,3_4_early,Attack,5|1,5|0,1|5,10->5,3->1,1,1,1,0,1,1,1,0,0,3,1,1
8585,2,177,3,21,8,10,10,1,39,143,4,2,2,3,0,13,0,1,,9,,1,,0,,1,,3,,4,,False,1,0,20,0,1,1,0,0,0,rally,5_8_mid,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,4,0,3,0,4,1,1
8586,2,177,3,22,6,11,10,1,143,39,4,2,2,3,0,13,0,1,,8,,1,,0,,1,,3,,4,,False,1,1,21,1,1,1,1,0,0,rally,5_8_mid,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,2,1,2,0,4,1,1
8587,2,177,3,23,4,11,11,1,39,143,4,2,2,3,0,13,0,3,,9,,1,,0,,1,,3,,4,,False,1,0,22,0,1,1,0,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,3->13,1->3,1,1,1,0,1,1,1,1,0,4,1,1
8588,2,177,3,24,6,12,11,1,143,39,4,0,0,0,0,0,0,2,,9,,1,,0,,1,,3,,4,,False,1,1,23,1,1,1,1,0,0,rally,5_8_mid,Zero,0|0,0|0,0|0,2->0,1->0,1,1,1,0,1,3,1,0,0,4,1,1
8589,2,177,3,25,2,12,12,1,39,143,2,2,2,1,0,7,0,0,,2,,4,,0,,1,,2,,1,,False,1,0,24,0,1,1,0,0,0,receive,2_receive,Attack,7|1,7|0,2|7,0->7,4->1,1,1,1,0,1,1,0,0,0,2,1,1
8590,2,177,3,26,4,13,12,1,143,39,4,2,2,3,0,13,0,1,,8,,1,,0,,1,,2,,4,,False,1,1,25,1,1,1,1,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,1,1,1,0,4,1,1
8591,2,177,3,27,7,13,13,0,143,39,4,0,0,0,0,0,0,1,,5,,1,,0,,1,,3,,4,,False,0,0,26,0,1,1,0,0,1,rally,5_8_mid,Zero,0|0,0|0,0|0,1->0,1->0,1,1,1,0,1,3,1,1,0,6,1,1
8592,2,177,3,28,9,14,13,0,39,143,4,2,2,3,0,13,0,2,,9,,1,,0,,1,,3,,4,,False,0,1,27,1,1,1,1,0,1,rally,9plus_late,Defense,13|3,13|0,2|13,2->13,1->3,1,1,1,0,1,4,1,3,0,5,1,1
8593,2,177,3,29,8,14,14,1,39,143,4,2,2,1,0,6,0,13,,8,,3,,0,,2,,2,,4,,False,1,0,28,0,1,1,0,0,0,rally,5_8_mid,Attack,6|1,6|0,2|6,13->6,3->1,1,1,1,0,0,3,2,2,0,5,1,1
8594,2,177,3,30,5,14,15,0,39,143,4,1,3,1,0,6,0,13,,5,,3,,0,,1,,2,,4,,False,0,-1,29,-1,1,1,0,1,1,rally,5_8_mid,Attack,6|1,6|0,1|6,13->6,3->1,1,1,1,0,0,3,0,1,0,5,1,1
8595,2,177,4,1,3,0,0,0,39,143,4,2,3,1,0,1,0,10,,9,,2,,0,,1,,2,,2,,False,0,0,0,0,1,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,2|1,10->1,2->1,1,1,1,0,1,1,1,0,0,3,1,1
8596,2,177,4,2,8,1,0,1,143,39,4,2,2,3,0,13,0,1,,9,,1,,0,,1,,3,,4,,False,1,1,1,1,1,0,0,0,0,rally,5_8_mid,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,3,1,3,0,4,1,1
8597,2,177,4,3,4,1,1,1,39,143,4,1,3,1,0,2,0,2,,7,,1,,0,,2,,2,,4,,False,1,0,2,0,1,0,0,0,0,rally,3_4_early,Attack,2|1,2|0,1|2,2->2,1->1,0,1,0,0,1,3,0,0,0,3,2,2
8598,2,177,4,4,6,1,2,1,39,143,4,2,2,3,0,13,0,2,,9,,1,,0,,1,,3,,4,,False,1,-1,3,-1,1,0,0,0,0,rally,5_8_mid,Defense,13|3,13|0,2|13,2->13,1->3,1,1,1,0,1,3,0,2,0,5,1,1
8599,2,177,4,5,3,1,3,0,39,143,4,1,1,1,0,2,0,1,,8,,1,,0,,1,,2,,2,,False,0,-2,4,-1,0,0,0,0,1,rally,3_4_early,Attack,2|1,2|0,1|2,1->2,1->1,1,1,0,0,0,2,0,0,0,3,1,1
8600,2,177,4,6,5,1,4,0,39,143,4,1,3,1,0,1,0,13,,5,,3,,0,,1,,2,,4,,False,0,-3,5,-1,0,0,0,0,1,rally,5_8_mid,Attack,1|1,1|0,1|1,13->1,3->1,1,1,1,0,0,2,1,1,0,4,1,1
8601,2,177,4,7,3,5,1,0,143,39,4,2,3,1,0,1,0,10,,6,,2,,0,,2,,2,,2,,False,0,4,6,1,0,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,2|1,10->1,2->1,1,1,1,0,0,1,1,0,0,3,1,1
8602,2,177,4,8,4,2,5,1,39,143,4,1,2,3,0,13,0,1,,5,,1,,0,,2,,2,,4,,False,1,-3,7,-1,0,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,1|13,1->13,1->3,1,1,1,0,1,1,1,1,0,4,1,1
8603,2,177,4,9,7,2,6,0,39,143,4,2,3,1,0,2,0,2,,9,,1,,0,,2,,3,,4,,False,0,-4,8,-1,0,0,0,0,1,rally,5_8_mid,Attack,2|1,2|0,2|2,2->2,1->1,0,1,0,0,0,4,1,1,0,5,2,2
8604,2,177,4,10,6,7,2,1,143,39,4,1,2,3,0,13,0,2,,7,,1,,0,,1,,2,,4,,False,1,5,9,1,0,0,0,0,0,rally,5_8_mid,Defense,13|3,13|0,1|13,2->13,1->3,1,1,1,0,0,2,2,1,0,5,1,1
8605,2,177,4,11,2,3,7,1,39,143,2,2,3,1,0,1,0,0,,9,,5,,0,,1,,3,,1,,False,1,-4,10,-1,0,0,0,0,0,receive,2_receive,Attack,1|1,1|0,2|1,0->1,5->1,1,1,1,0,1,1,0,0,0,2,1,1
8606,2,177,4,12,4,3,8,1,39,143,4,1,3,1,0,7,0,10,,2,,2,,0,,2,,2,,4,,False,1,-5,11,-1,0,0,0,0,0,rally,3_4_early,Attack,7|1,7|0,1|7,10->7,2->1,1,1,1,0,1,1,2,0,0,3,1,1
8607,2,177,4,13,4,9,3,1,143,39,4,2,2,3,0,13,0,1,,6,,1,,0,,1,,1,,4,,False,1,6,12,1,0,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,1,1,1,0,4,1,1
8608,2,177,4,14,5,4,9,0,39,143,4,0,0,0,0,0,0,1,,5,,1,,0,,2,,1,,4,,False,0,-5,13,-1,0,0,0,0,1,rally,5_8_mid,Zero,0|0,0|0,0|0,1->0,1->0,1,1,1,0,1,1,2,0,0,3,1,1
8609,2,177,4,15,2,4,10,1,39,143,2,2,2,2,0,10,0,0,,5,,5,,0,,1,,2,,1,,False,1,-6,14,-1,0,0,0,1,0,receive,2_receive,Control,10|2,10|0,2|10,0->10,5->2,1,1,1,0,1,0,1,0,0,2,1,1
8610,1,178,1,1,4,0,0,1,31,144,4,2,0,0,0,13,0,1,,9,,1,,0,,1,,3,,4,,False,1,0,0,0,1,0,0,0,0,rally,3_4_early,Defense,13|0,13|0,2|13,1->13,1->0,1,1,1,0,1,1,1,1,1,4,1,1
8611,1,178,1,2,2,0,1,1,31,144,2,1,2,1,0,1,2,15,,5,,4,,3,,1,,2,,1,,False,1,-1,1,-1,1,0,0,0,0,receive,2_receive,Attack,1|1,1|0,1|1,15->1,4->1,1,1,1,1,0,1,0,0,1,2,1,1
8612,1,178,1,3,4,2,0,1,144,31,4,1,2,3,0,13,0,1,,8,,1,,0,,2,,2,,4,,False,1,2,2,1,0,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,1|13,1->13,1->3,1,1,1,0,1,1,1,1,1,4,1,1
8613,1,178,1,4,5,1,2,0,31,144,4,1,3,1,0,1,0,9,,4,,3,,0,,2,,1,,4,,False,0,-1,3,-1,1,0,0,0,1,rally,5_8_mid,Attack,1|1,1|0,1|1,9->1,3->1,1,1,1,0,1,1,3,0,1,4,1,1
8614,1,178,1,5,5,3,1,0,144,31,4,1,2,1,0,2,0,1,,7,,1,,0,,2,,2,,4,,False,0,2,4,1,0,0,0,0,1,rally,5_8_mid,Attack,2|1,2|0,1|2,1->2,1->1,1,1,0,0,1,3,0,1,1,5,1,1
8615,1,178,1,6,2,2,3,1,31,144,2,2,0,0,0,4,2,15,,2,,2,,3,,1,,2,,1,,False,1,-1,5,-1,1,0,0,0,0,receive,2_receive,Attack,4|0,4|0,2|4,15->4,2->0,1,1,1,1,1,1,0,0,1,2,1,1
8616,1,178,1,7,4,4,2,1,144,31,4,1,2,1,0,5,0,4,,7,,4,,0,,2,,2,,4,,False,1,2,6,1,0,0,0,0,0,rally,3_4_early,Attack,5|1,5|0,1|5,4->5,4->1,1,1,1,0,1,2,1,0,1,4,1,1
8617,1,178,1,8,3,3,4,0,31,144,4,1,1,1,0,7,0,11,,1,,3,,2,,2,,1,,2,,False,0,-1,7,-1,1,0,0,0,1,rally,3_4_early,Attack,7|1,7|0,1|7,11->7,3->1,1,1,1,1,1,1,1,0,1,3,1,1
8618,1,178,1,9,2,3,5,1,31,144,2,2,1,4,0,4,2,15,,2,,5,,3,,1,,2,,1,,False,1,-2,8,-1,0,0,0,0,0,receive,2_receive,Attack,4|4,4|0,2|4,15->4,5->4,1,1,1,1,1,1,0,0,1,2,1,1
8619,1,178,1,10,6,3,6,1,31,144,4,2,2,1,0,1,0,9,,8,,3,,0,,2,,2,,4,,False,1,-3,9,-1,0,0,0,0,0,rally,5_8_mid,Attack,1|1,1|0,2|1,9->1,3->1,1,1,1,0,0,4,1,0,1,5,1,1
8620,1,178,1,11,2,7,3,1,144,31,2,2,1,2,0,9,2,15,,9,,5,,1,,1,,3,,1,,False,1,4,10,1,0,0,0,0,0,receive,2_receive,Control,9|2,9|0,2|9,15->9,5->2,1,1,1,1,1,0,1,0,1,2,1,1
